# 05_RESEARCH_GAP_MATRIX (SYN-B, 2026-08-27, read-only synthesis)
# 口径说明: E-COMP 编号为审计任务书口径, 仓内无 E-COMP 注册表(embodied fragment 确认 E-COMP-05 仓内 grep 零命中); E-COMP-01/06/07/08/09/10 实验语义按任务书描述映射, 已在 disposition_reason 注明, 须 Owner 核对编号清单。
# 铁律执行: UNKNOWN 不映射 EXECUTE; source-only 不升级 current-system; 模块 PASS 不授权执行; 子 PASS 不升级父 Gate; 禁止删除任何 REPEAT/HOLD/负结果。
experiment,current_evidence,competition_value,paper_value,implementation_risk,external_dependency,estimated_evidence_gain,can_finish_before_submission,must_finish_before_submission,recommended_disposition,disposition_reason
E-COMP-01,"sim_12 十六例冻结集: 30_simulation/sim_12_strategy_feasibility/results/sim_12_gate_check.json $.gates.GS1 max_eps_H=3.849848861643484e-16 + $.gates.GS2_differentiation.best_per_case (A_low→S1_passive/B_anchor→ABORT/C_transition→S3a_wheel_bias/D_extreme→ABORT) + $.gates.GS3_claim_audit (sha256_12=a416c1348111); results/strategy_results.csv 17 行=16 例+表头 (sha256_12=f538676005ce); docs/strategy_comparison_report.md L13/L20 (S3a 省 13x: 3.0 g vs ~40 g, sha256_12=5bb7c6a71677); 10_research/sim_12/momentum_ledger.md L30 (|ΔH_vec|=1.43508 Nms 矢量 vs |H| 标量 +0.873 勿混用, sha256_12=77e34aff3e28)",HIGH(策略阶梯主图与核心论点数据源),HIGH(Paper 1 claim C1 直接证据),"LOW(只读冻结工件重算+绘图, 无 Gate 重发)",none,图表与关键数字的机器可复算性提升(不产生新科学结论),yes,yes(报告书/答辩主图依赖),EXECUTE_NOW,"初裁维持: 全部输入为冻结工件, 重算+绘图属只读衍生; 硬边界=限 sim_12 十六例冻结结果, 禁止新参数扫描(新扫描落入 sim_10 FROZEN_HASH_LOCK_STALE 域, DYN-B03, 重跑必先重钉哈希); 编号语义按任务书映射(仓内无 E-COMP 注册表)"
E-COMP-02,"Unified R2 守恒/状态连续性: 30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json $.verdict=PB_G1_HOLD_NOT_AUTHORIZED_BY_PB_G0 + $.criteria G1-01/02/03=PASS_DIAGNOSTIC_NO_CREDIT(能量漂移 4.52e-15/P 残差 3.6e-18/L 残差 5.2e-18) + G1-04/05=NOT_EVALUATED (sha256_12=7ad34fcf9482); 30_simulation/r2_dynamics_engineering_closure/results/R2_8DOF_CONSTRAINED_DYNAMICS_GATE_V1.json $.summary.failed=[DG1 单位度量, DG2 独立全状态动量守恒] (sha256_12=6fc6f5ec0df1); 13_reports/CURRENT_STATE.md「下一合法动作是关闭 PB-G0-A, 不是 NMPC/RL/VLA」(sha256_12=0c5319bc2c68)",MEDIUM-HIGH(决赛统一系统叙事口径),MEDIUM,MEDIUM(需 Owner 重判 PB-G0-A 权威缺口),yes(Owner 重判),source-only/accepted-B601 口径下的最小守恒诊断证据链(明示 no-credit),yes(最小集),"no(P1 决赛口径, 非 9-01 硬阻断)",EXECUTE_NOW,"初裁维持并收紧: 最小集 PB-00..PB-03 只能以 source-only/accepted-B601 诊断口径标注(PB-00=PASS_DIAGNOSTIC_NO_CREDIT), 禁止写成当前系统证据(dyn fragment gate_rows.csv unified_r2_pb00_pb03 行: 诊断表征≠当前系统守恒信用); 禁止先跑 NMPC/RL/VLA"
E-COMP-03,"SAFE-00 冻结基础: 30_simulation/safety_00_runtime_gate/results/safety_00_gate_check.json $.verdict=PASS(行3) + $.review_status=PENDING_REVIEW(行9) + $.next_stage_authorized=false(行8) + $.metrics.unknown_allow_count=0 + GS-B 12 绕过案例 0 成功 (sha256_12=ff56929dd835); results/evidence_manifest.json passed=47/total=47 (sha256_12=056778011c4b); docs/safety_gate_contract.md §1 决策枚举 ALLOW/MODIFY/WAIT/BACKOFF/ABORT + §6「机器 Gate PASS 不等于获准进入下一阶段」(sha256_12=bd3b362aa440); 当前树 replay 23/47 HOLD_CURRENT_REPLAY (CTRL_R2_PREDEVELOPMENT_GATE_V1.json $.criteria[C7], sha256_12=ed4d8b7774c6)",HIGH(安全核叙事核心证据),HIGH(fail-closed 治理 claim C5 支撑),"LOW-MEDIUM(模块级案例集扩充, 不重发父 Gate)",no,UNKNOWN→WAIT/BACKOFF/ABORT 映射的机器可审计案例扩充(冻结合同内),yes,"no(9-01 不硬依赖, 但决赛安全叙事强相关, 建议赛前完成)",EXECUTE_NOW,"初裁维持: 基于 SAFE-00 47/47 冻结基础扩充模块级故障注入案例集; UNKNOWN 永不 ALLOW 由 unknown_allow_count=0 与 12 绕过案例 0 成功支撑; 禁止写成「已复审/已授权执行」(review_status=PENDING_REVIEW, next_stage_authorized=false; ctrl fragment §三)"
E-COMP-04,"受限控制闭环缺口: 30_simulation/r2_control_engineering_closure/results/CTRL_R2_SUPERVISOR_ASSESSMENT_V1.json $.operational_supervisor_complete=false(行24) + PB_G1_GATE.json $.criteria G1-04/05=NOT_EVALUATED(状态迁移 schema-only) + R2_CONTROL_ENGINEERING_GATE_V1.json $.execution_guards 六项全 false(行65-71, sha256_12=2740b33e7958); 现存最近似资产: supervisor 合同状态枚举(CTRL_R2_SUPERVISOR_INTERFACE_V1.json, sha256_12=5bfd8ab0672d) + 离线三场景确定性重放 A_low=EXECUTE/B_anchor=ABORT/C_transition=MODIFY 且 command_emitted=false(competition_gate_check.json $.checks[OFFLINE_REPLAY_EXACT_ACTIONS] 行84-106, sha256_12=8b3cdbdaa09e)",HIGH(决赛答辩控制链口径),MEDIUM,HIGH(若超范围)/LOW(若限单条 bounded 路径),no(内部授权链),一条 C2/C4 可复现控制链段(离线/bounded 口径)与答辩话术边界,yes(受限单路径),no(P1),EXECUTE_NOW,"初裁维持: 限 C2/C4 一条可复现路径(闭 PB_G0-A→评估 PB_G1 G1-04/05 状态迁移连续性→按 supervisor 合同申请单次 bounded 演示授权); 禁止 NMPC 重构/RL/VLA; 题述六段链 TASK_READY→…→RECOVERY 全仓 0 命中, 不得声称已实现(ctrl fragment §四)"
E-COMP-05,"合同载体已齐+运行时资产缺席: 20_engineering/config/competition_prototype/target_state_envelope.schema.json (pose+6x6 协方差+covariance_status+valid_until+perception_branch U0-U4+ood+fail-closed 品质降级, sha256_12=d0b436bdfe60); 30_simulation/sim_13_physics_gated_embodied_grasping/src/observation.py L24-L60 state_based 真值直读(sha256_12=fafb189460bf) + config/sim13_bootstrap.json observation_mode=state_based(sha256_12=4624c5ba2a01); 缺失: 序列生成器/协方差数据源/遮挡注入/失效→ABORT 实跑/机器 Gate(embodied fragment blockers.csv BLK-E01)",条件性(标题保留「具身智能」→HIGH; 标题收窄→LOW),LOW-MEDIUM(架构贡献合同级证据已足),MEDIUM(合成序列+遮挡注入+立 Gate),partial(纯合成离线演示可内部闭合; 真实相机/估计器需外部输入),感知失效→ABORT 离线演示+机器 Gate(仅合成口径),yes(最小合成序列版)/not_applicable(标题收窄分支),conditional(保留具身智能标题→yes(P1); 收窄→no),DEFER_POST_COMPETITION,"双处置并列(依 BLK-E01 分支): (a) 前提=SYN-C 标题按收窄口径不含「具身智能」→DEFER_POST_COMPETITION(降 P3); (b) 若 Owner 坚持保留具身智能标题→升 EXECUTE_NOW 最小合成序列版: HARNESS_TRUTH 合成位姿序列+协方差占位标注+遮挡注入脚本, 离线驱动 SAFE-00 fail-closed 演示并立机器 Gate, 不含真实估计器, 叙事限「合成离线演示」"
E-COMP-06,"e15 legacy ANCF 线: 30_simulation/e15_ancf_certification/results/gate_summary.json $.overall=REPEAT_ANCF_CERTIFICATION + $.cross_solver_diagnostic.max_relative_difference=0.05637349419858036>0.05 (sha256_12=aab4d609e219); 现行线由 E23 G07/G11 交付(E23_R2_FULL_FLEX_COUPLED_GATE_V1.json $.authority_dispositions.e15_current, cross_solver 1.8136532292893113e-05, hf_to_rom 0.2714%, sha256_12=1ad4993fd9df); dyn fragment blockers.csv DYN-B04",LOW(比赛引用走 E23 口径),LOW-MEDIUM(认证链完整性属正式 Release 域),MEDIUM,no,"legacy 线认证链闭合(正式 Release 级, 非比赛级)",no(无计划且口径已被 E23 替代),no,DEFER_POST_COMPETITION,"初裁维持: legacy 线维持 REPEAT 硬负结果(IMMUTABLE), 现行口径由 E23 承载(PENDING_OWNER_REVIEW); 赛后由 Owner 决定是否 resurrect legacy 线; 编号语义按任务书映射(e15 legacy 重认证), 仓内无 E-COMP-06 定义, 若 Owner 清单所指不同以 Owner 为准"
E-COMP-07,"Route-C 线束任务包络/M01 路径搜索线: 20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_MANDATORY_M01_FALSIFIER_GATE.json $.witness.collision(raw -10.729480331980062 mm/gated -17.313396996697108 mm, 43 节点/19 binary64 逐位一致, sha256_12=09c3199bd982) + ROUTE_C_V9F_TERMINAL_RULING.json(几何循环额度 0, sha256_12=09611ddb8adc) + ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml P01-P13(P08/P10/P11 value=null, 无 MEASURED/AS_BUILT, sha256_12=1e70d6f95141) + ODR-60 执行收口 Gate 8 项 blocker 全开(sha256_12=869a248050fd)","MEDIUM(主线叙事背景, 不阻塞 9-01 提交)",LOW,HIGH(M01 轨迹权威 MISSING; UNKNOWN_NOT_SEARCHED),yes(P01-P13 外部数据/供应商/Owner 轨迹或架构决策),"赛前不可获得(负见证已终局, 替代路径搜索未授权)",no,no,DEFER_POST_COMPETITION,"初裁维持: Route-C V9F 已被 M01 精确负见证终局否决且 P01-P13 外部数据缺席, 禁止伪闭合; ODR-60 Option A 分支选择已记录但预搜索绑定全 fail-closed(12 项清单+运行时内存准入未过); 赛后按 Owner 决策推进"
E-COMP-08,"HIL/H0-H3 地面资格链: 10_research/competition_convergence/competition_gate_check.json $.hardware_component_status(H0=NOT_STARTED_BLOCKED_BY_MISSING_HAG_E, H1/H2 级联阻塞, B601_MOTION=PROHIBITED) + $.stop_rules.start_hil=false (sha256_12=8b3cdbdaa09e); hardware_component_plan.md L6-L9 FROZEN_PLAN_ONLY + L44-L51 H3/HIL/VLA NOT_AUTHORIZED + L19 HAG-E.yaml 不存在(sha256_12=8d4efc4963a4); 10_research/on_orbit_assembly/approvals/ 目录不存在(2026-08-27 核实); embodied fragment blockers.csv BLK-E02",LOW(演示链为离线回放且已 17/17 PASS),LOW(赛后研究方向),HIGH(授权链+设备+实时循环全缺),yes(HAG-E 授权+硬件),无(赛前不可建立任何 HIL 证据),no,no,DEFER_POST_COMPETITION,初裁维持(P3): HIL 为机器登记停止态; 赛后按 HAG-E→H0 PREMOTION→H0→H1(含 T_c 实测)→H2→H3 顺序另立授权; 编号语义按任务书映射
E-COMP-09,"确定性候选器 vs VLA 成组对照: 10_research/vla/vla_generalization_plan.md §2 V0-V3 四基线/§4 七组轴/§5 M1-M8/§8 阻塞表(渲染管线 NOT_STARTED, PROTOCOL_DRAFT 未实现未采数未训练, sha256_12=169cb1f05b33); PROJECT_CURRENT_STATUS.md DATASET 行 NOT_STARTED(sha256_12=cce6517b4cd5); 红线: Ma2026 视觉+RL 自主抓取禁用为一号贡献(文献查新裁决 §1/§2 row3, sha256_12=3be39f02c15a); embodied fragment blockers.csv BLK-E03",LOW(比赛期只能引用为协议设计),MEDIUM(赛后 VLA 增量贡献实验),HIGH(渲染/域随机化管线+Physics Tool 服务均未建),yes(工具链+数据),无(协议已预注册但零实跑),no,no,DEFER_POST_COMPETITION,"初裁维持(P3): 先落地渲染管线与 Physics Tool 服务, 再按预注册协议执行; 比赛叙事不得引用为实验结果; 编号语义按任务书映射"
E-COMP-10,"真实硬件闭环/实物动态演示: competition_gate_check.json $.hardware_component_status B601_MOTION=PROHIBITED(sha256_12=8b3cdbdaa09e); 执行器 152/152 实测字段全 null 且零填充禁止(01_project/competition/R2动力学与控制工程闭环阶段裁决_20260827.md §3 行98, sha256_12=3eed50dd728e); 官方实物要求本身 UNKNOWN(fragments/compdeliv B-CD01); 真实闭环证据全部 synthetic/仿真(ctrl fragment §四)",NONE(当前范围),NONE,NOT_APPLICABLE(硬件运动被机器禁止),yes(硬件+授权+官方要求确认),负收益(若强行演示即越权事故),no,no,ABANDON_FOR_CURRENT_SCOPE,"初裁维持: 当前机器禁止 B601 运动且官方实物要求 UNKNOWN, 当前比赛范围内放弃实物动态演示; 若官方文件确认强制实物则由 Owner 重启 HAG-E 链并整体重评; 编号语义按任务书映射"
# --- APPENDIX_BLOCKERS_MERGED_FROM_7_FRAGMENTS (verbatim, machine-readable; column 1 = source_fragment added for traceability; 内容逐行复制自 fragments/<分片>/blockers.csv, 未做任何修改/删除) ---
source_fragment,id,domain,gap,category,evidence_path,impact,next_minimum_action,external_input_required
dyn,DYN-B08,dyn,"e23 18/18 PASS_WITH_DECLARED_PROVISIONAL_PHYSICS 但 review_status=PENDING_OWNER_REVIEW,next_stage_authorized=false,release_credit=false",P2_FORMAL_RELEASE_BLOCKER,30_simulation/e23_r2_full_flex_coupled_recert/results/E23_R2_FULL_FLEX_COUPLED_GATE_V1.json $.review_status,比赛可引用(带限定);正式 Release 信用需 Owner review,Owner review 签署,yes
dyn,DYN-B09,dyn,FINAL_RL_VLA_TRAINING 与 HIL/实时数字孪生为 DEFER;NMPC/RL/VLA 在 PB-G0 关闭前禁止启动,P3_POST_COMPETITION_RESEARCH,30_simulation/dynamics_control_prebind_r1/13_reports/CURRENT_STATE.md 末段; AGENTS.md L29-30,赛后研究线;与 9-01 提交无关,赛后按 PB-G0-A->DG2->控制链顺序推进,yes
ctrl,E-COMP-04,ctrl,受限控制闭环：不存在任一可复现的任务级控制链段（题述 TASK_READY→PREGRASP→SPIN_SYNCHRONIZATION→SOFT_CONTACT→CAPTURE_VERIFICATION→RECOVERY 全仓库 0 命中）；状态机仅合同枚举，operational_supervisor_complete=false；PB_G1 G1-04/G1-05 交接连续性 NOT_EVALUATED；真实闭环证据全部 synthetic/仿真,P1_FINAL_DEMO_BLOCKER,30_simulation/r2_control_engineering_closure/results/CTRL_R2_SUPERVISOR_ASSESSMENT_V1.json（$.operational_supervisor_complete 行24）+ 30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json（$.criteria G1-04/05）+ 30_simulation/r2_control_engineering_closure/results/R2_CONTROL_ENGINEERING_GATE_V1.json（$.execution_guards 全 false）,决赛答辩无法展示任何运行时控制闭环或链段迁移，只能展示离线确定性重放（A_low=EXECUTE/B_anchor=ABORT/C_transition=MODIFY，command_emitted=false）；若评委追问在线控制执行，当前无证据,闭 PB_G0-A→评估 PB_G1 G1-04/05 状态迁移连续性→按 supervisor 合同申请单次 bounded 演示授权；赛前至少准备「离线重放+合同枚举」口径的答辩话术边界,false
ctrl,E-COMP-03,ctrl,SAFE 故障注入与运行时安全核：SAFE-00 历史 47/47 PASS 但 review_status=PENDING_REVIEW、next_stage_authorized=false；当前树重放 23/47 HOLD_CURRENT_REPLAY；生产 HMAC 密钥资格 W1-R01 开放；故障注入覆盖仅限冻结 12 绕过案例+2 降级案例,P1_FINAL_DEMO_BLOCKER,30_simulation/safety_00_runtime_gate/results/safety_00_gate_check.json（$.review_status 行9）+ 30_simulation/control_r2_integrated_candidate/results/CTRL_R2_PREDEVELOPMENT_GATE_V1.json（$.criteria[C7].current_replay）+ 10_research/partner_requirement_closure/wave1_results/wave1_gate_check.json（W1-R01 行287）,决赛若被问「安全核当前是否可运行/已复审」，只能引用历史冻结 PASS 限定语；replay 漂移未消除前任何现场 SAFE 演示都有一致性风险,完成 SAFE 当前树独立复审；消除 source-binding replay 漂移；闭合 W1-R01 密钥资格,false
ctrl,E-CTRL-RELEASE,ctrl,CTRL 正式工程 Release：任务空间特征长度/权重矩阵未冻结（CG1 UNBOUND）、10 项 hard_blockers、联合 Gate control_engineering_pass=false、safe_independent_review_pass=false,P2_FORMAL_RELEASE_BLOCKER,30_simulation/r2_control_engineering_closure/results/R2_CONTROL_ENGINEERING_GATE_V1.json（$.technical_verdict、$.hard_blockers）+ 30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json（$.conditions）,只影响正式工程 Release 与 release_credit，不阻 9-01 合规提交；禁止升级为 P0,冻结任务空间度量→重做 5D/6D singularity/DLS/残差 Gate→SAFE 独审→重跑联合 Gate（父裁决 §6 第 3/7 步）,false
ctrl,E-CTRL-HW-01,ctrl,执行器硬件实测缺失：152/152 字段 null 且零填充禁止；W1-R12（轮力矩 3.3x 超档）与 W1-R13（量子残差=门槛 21.5%，脉宽 x4.6 翻转）为硬件触发重跑项,P2_FORMAL_RELEASE_BLOCKER,01_project/competition/R2动力学与控制工程闭环阶段裁决_20260827.md（§3 行98）+ 10_research/partner_requirement_closure/wave1_results/wave1_gate_check.json（行285-286）+ 30_simulation/control_r2_integrated_candidate/results/CTRL_R2_PREDEVELOPMENT_GATE_V1.json（$.criteria[C8]）,硬件有效稳定性/瞬态裁决保持 PROVISIONAL；比赛材料只能按 PROVISIONAL 引用，不阻提交,硬件组实测 B601 夹爪/轮组/推力器最小脉宽→经 intake schema 替换占位→重跑瞬态层与 Stage-A 可行性,true
ctrl,E-CTRL-REPLAY-01,ctrl,当前树 replay 漂移：CTRL-01 7/22、CTRL-02 12/24、SAFE-00 23/47 均 HOLD_CURRENT_REPLAY；REORG04 规范化哈希漂移致旧 Gate 精确复现未声明；CTRL-02 测试管线存在重写冻结 Gate 的副作用（已精确恢复）,P2_FORMAL_RELEASE_BLOCKER,30_simulation/control_r2_integrated_candidate/results/CTRL_R2_PREDEVELOPMENT_GATE_V1.json（$.criteria[C1/C4/C7]、$.remaining_holds）,历史冻结 Gate 保留可用，不阻 9-01 提交；但阻断任何基于当前树的新 Gate/正式 Release，且 replay 副作用是治理风险,建立独立无副作用 replay gate；REORG04 哈希规范化重锚；冻结 sim05 URDF 定位修复,false
ctrl,E-CTRL-CONTACT-01,ctrl,接触与捕获后 plant：AS_BUILT=null MEASUREMENT_PENDING（零填充禁止）；post-capture 组合 plant 未绑定；contact_execution_executed=false,P2_FORMAL_RELEASE_BLOCKER,30_simulation/r2_control_engineering_closure/results/R2_CONTROL_ENGINEERING_GATE_V1.json（$.hard_blockers[8]、$.execution_guards）+ 30_simulation/r2_control_engineering_closure/results/CTRL_R2_SUPERVISOR_ASSESSMENT_V1.json（$.hybrid_capture）,正式 Release 与接触信用阻断；比赛演示走离线重放不受影响,接触 as-built 测量+TARGET_ATTACHED plant 绑定后重评 CG6,true
ctrl,E-CTRL-PREBIND-01,ctrl,"prebind 权威充分性：系统/目标质量惯量 PROVISIONAL、frame owner PENDING_REVIEW、PB_G0-A 六项 HOLD、配置留存未冻结（git dirty, retention_credit=false）",P2_FORMAL_RELEASE_BLOCKER,30_simulation/dynamics_control_prebind_r1/00_authority/PREBIND_AUTHORITY.json（$.authority_sufficiency、$.repository）+ 30_simulation/dynamics_control_prebind_r1/10_verification/PB_G0_GATE.json,动力学-控制正式绑定与任何交接运行阻断；不阻提交,Owner 确认质量/框架桥+冻结干净基线,true
ctrl,E-CTRL-SIM13-01,ctrl,Sim13 非 ABORT 生产运行仍被 12 门权威遮蔽；physics-gated embodied intelligence 未就绪（ready_for_physics_gated_embodied_intelligence=false）,P3_POST_COMPETITION_RESEARCH,30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json（$.conditions、$.diagnostic_facts_no_credit.sim13_*）,仅影响赛后研究线（RL/VLA/HIL 均 DEFER），与 9-01 提交无关,赛后按 §6 顺序推进联合 Gate,false
sim13,BLK-SIM13-01,sim13,正式 current-system 绑定门未通过:sim13_system_binding_gate_passed=false(addendum $.current_authority);consumer load/contact grasp 均未授权;无正式 current-system URDF(仅 SOURCE_ONLY_BUILDER_EMISSION 候选),P2_FORMAL_RELEASE_BLOCKER,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/sim13_post_terminal_handoff_addendum_v1/SIM13_POST_TERMINAL_HANDOFF_ADDENDUM_GATE_V1.json ($.current_authority.sim13_system_binding_gate_passed=false),正式系统绑定/Release 不可声称;不影响 9-01 合规提交(比赛口径 ABORT_ONLY+诊断证据可陈述),"Owner 接受 Route-C 排除与 TMC-F01 处置后,经授权执行系统绑定门",true
sim13,BLK-SIM13-02,sim13,"MECH_RL_SYSTEM_INTERFACE_V2 实例已存在(19:59 发射,哈希钉一致)但父 Gate 18(17:51)仍记 outstanding;FULL_TMG6_REISSUE_NOT_EXECUTED",P2_FORMAL_RELEASE_BLOCKER,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/interfaces/MECH_RL_SYSTEM_INTERFACE_V2.yaml ($.instance_class); addendum ($.lineage.full_tmg6_reissue_executed=false),父/子状态字面冲突(CHILD_RESULT_NEWER__PARENT_GATE_NOT_REISSUED);正式 Release 引用歧义,Owner 决定并重发 TMG6/父 Gate(不重发则维持双口径披露),true
sim13,BLK-SIM13-03,sim13,NC18 正式化缺口:当前仅有后端级状态演化(零动量约化 8-DOF);力矩驱动生产正向动力学未实现未授权(production_dynamics_gate_passed=false),P2_FORMAL_RELEASE_BLOCKER,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/results/SIM13_V2_PREBIND_SOURCE_GATE_V1.json ($.production_dynamics_gate_passed=false); v3 gate $.gates[DYN-G02]=HOLD_NOT_IMPLEMENTED_OR_AUTHORIZED,正式生产动力学 Release 不可声称,实现力矩驱动 8-DOF 正向动力学并经生产动力学门授权,true
sim13,BLK-SIM13-04,sim13,"NC19 正式化缺口:权威窄相接触仅达合同包络级(BOUNDED_PROVISIONAL,派生非实测几何);真实夹爪物理参数(摩擦/压力/保持力/T_c)未实测;DESIGN_CONTACT_MODEL_V1 AS_BUILT=null",P2_FORMAL_RELEASE_BLOCKER,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_CONTACT_GRASP_GATE_V2.json (verdict 含 BOUNDED_PROVISIONAL); v4_runtime_guard gate $.nc19_status,物理接触验证不可声称;20 ms 接触窗仍 provisional,硬件组实测 B601 夹爪参数→替换占位→重跑接触带宽口径 Gate,true
sim13,BLK-SIM13-05,sim13,"五个后端工作单(WO-NC15/16/18/19/20)子域已 5/5 闭合,但按工作单 after_20_of_20 序列,handoff V2 重跑与接口实例正式化未随父 Gate 完成",P2_FORMAL_RELEASE_BLOCKER,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/SIM13_BACKEND_WORK_ORDERS_V1.json ($.after_20_of_20); addendum ($.backend_subscope.backend_work_orders_closed=5/5; full_tmg6=NOT_REISSUED),工作单尾序未闭环于父级;Release 链不完整,执行 after_20_of_20 序列中的 handoff V2 重跑(受 G12 阻塞),true
sim13,BLK-SIM13-06,sim13,Owner 接受与 Route-C scope disposition 缺席:owner_accepted=false、route_c_exclusion_accepted_for_this_sim_candidate=false、route_c_scope_disposition_pass=false,P2_FORMAL_RELEASE_BLOCKER,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/interfaces/MECH_RL_SYSTEM_INTERFACE_V2.yaml ($.authority.current_values),无 Owner 接受则绑定/消费/接触授权链全部不可启动,Owner 对 Route-C 排除与低内存风险作新鲜单次 run-specific 接受,true
sim13,BLK-SIM13-07,sim13,G12 线束额定运行包络未过(机械 Route-C 线):handoff V2 11/12 FAIL;当前固定外线束 0/75 SAFE、11/11 强制状态 UNSAFE,P2_FORMAL_RELEASE_BLOCKER,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/17_MECH_TO_EMBODIED_HANDOFF_GATE.json ($.current_handoff_gate_v2); AGENTS.md L38,机械→具身移交 FAIL;联合 Gate mechanical_handoff_pass=false,机械 Route-C 任务包络设计(P01-P13 物理输入+路线设计+CAD 分支+谓词评估),true
sim13,BLK-SIM13-08,sim13,决赛演示叙事上限:当前最高合法运行状态为 ABORT_ONLY(20/20 后端口径);任何『已执行非 ABORT 抓取/真实接触捕获』的展示说法均越权,P1_FINAL_DEMO_BLOCKER,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_20_OF_20_GATE_V1.json ($.maximum_operational_state); R2 联合 gate $.diagnostic_facts_no_credit.sim13_maximum_operational_state,"若答辩脚本越界声称非 ABORT 执行,构成证据治理事故;OFFLINE_PHYSICS_GATED_DEMO=GO 路线本身不受影响","演示脚本限定为 ABORT_ONLY+fail-closed 诊断+20/20 后端证据链陈述,脚本过一遍 claim 审查",false
sim13,BLK-SIM13-09,sim13,DT3 实时状态同步未达到、DT4 硬件双向闭环未启动;DT2 仅局部历史离线回放且未当前化,P3_POST_COMPETITION_RESEARCH,"10_research/framework_convergence/numerical_twin_status.md (L5,L24-26,L90-96)",与管理默认 HIL_AND_REALTIME_DIGITAL_TWIN=DEFER 一致;赛后研究项,DT2 当前化绑定→ASM-TWIN-00→DT3 前置条件(真实状态流/统一时钟/在线估计),true
sim13,BLK-SIM13-10,sim13,FINAL_RL_VLA_TRAINING=DEFER:Sim13 环境未授权训练;prebind_r1 明文禁止 RL/VLA,P3_POST_COMPETITION_RESEARCH,"30_simulation/dynamics_control_prebind_r1/00_authority/PREBIND_AUTHORITY.json ($.owner_authorization.prohibited_scope=[...,RL,VLA,HIL]; $.baseline.rl_vla_training=HOLD)",赛后研究项;比赛提交不依赖,赛后按授权链重评,true
embodied,BLK-E01,embodied,E-COMP-05 最小感知接口（审计自定义编号，仓内无此标识）运行时资产缺失：无记录/合成目标位姿序列生成器、无均值协方差数据源、无短时遮挡注入、无预测有效期失效→ABORT 实跑演示、无结构化技能输出的运行实例、无对应机器 Gate；仅五个合同 schema 与失败语义表存在,P1_FINAL_DEMO_BLOCKER,20_engineering/config/competition_prototype/target_state_envelope.schema.json（字段载体）; 30_simulation/sim_13_physics_gated_embodied_grasping/src/observation.py（state-based 直读，无感知）; 30_simulation/sim_13_physics_gated_embodied_grasping/config/sim13_bootstrap.json（observation_mode=state_based）,若比赛标题保留「具身智能」，决赛答辩无法展示感知→候选→物理→SAFE 失效 ABORT 链路的任何运行证据，只能展示合同文本，架构贡献停留纸面,Owner 先决定标题口径：(a) 保留具身智能标题→内部用 HARNESS_TRUTH 合成位姿序列+协方差占位标注+遮挡注入脚本，离线驱动 SAFE-00 fail-closed 演示并立机器 Gate（internal 可闭合，不含真实估计器）；(b) 标题收窄→本项降 P3,partial（纯合成离线演示可内部闭合；真实相机/估计器需外部输入）
embodied,BLK-E02,embodied,HIL 与 H0-H3 地面资格链完全未启动：HAG-E 缺失、无设备驱动/通信/实时循环证据、B601 运动 PROHIBITED、F/T 传感器与低摩擦平台仅出现在文献阅读卡,P3_POST_COMPETITION_RESEARCH,"10_research/competition_convergence/competition_gate_check.json（hardware_component_status, stop_rules.start_hil=false）; 10_research/competition_convergence/hardware_component_plan.md L44-L51; 10_research/on_orbit_assembly/approvals/ 目录不存在（2026-08-27 核实）",无硬件在环证据；不影响 9-01 合规提交（演示链为离线回放且已 17/17 PASS）,赛后：Owner 签发 HAG-E→H0 PREMOTION（无运动资格）→H0→H1（含 T_c 实测）→H2→H3,yes
embodied,BLK-E03,embodied,确定性候选器 vs VLA 成组对照（V0-V3 四基线×七组轴×M1-M8）未实施：渲染/域随机化管线 NOT_STARTED，无训练/评测/对照数据,P3_POST_COMPETITION_RESEARCH,10_research/vla/vla_generalization_plan.md §2/§4/§5/§8; 10_research/research_questions/Q4_embodied_intelligence.md L27-L31 缺失清单,VLA 增量贡献（L3 语义增益、L4 工具接地增益）无任何实验证据；比赛期只能引用为协议设计,赛后另立任务：先落地渲染管线与 Physics Tool 服务，再按预注册协议执行,yes
