domain,item,current_status,verdict,authority_path,json_key_or_row_locator,sha256,last_verified,what_it_proves,what_it_does_not_prove,open_blocker,blocker_owner,internally_closable,external_input_required,competition_relevance,claim_ceiling,next_minimum_action
"mech","CHECKPOINT_B_ROUTE_C_C2","SUPERSEDED","CHECKPOINT_B_REACHED__ROUTE_C_C2_ADMISSION_HOLD_13_OF_13_PHYSICAL_FIELDS_NULL__CAD_PROHIBITED__NO_RELEASE_CREDIT (2026-08-24, admission 2/8, never rerun; entry later via ODR-42/ODR-53 OWNER_DIRECTIVE_A1)","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/checkpoint_b/ROUTE_C_CHECKPOINT_B_GATE_V1.json","checkpoint_outcome=HOLD; admission.summary pass=2 fail=6; physical_registry value_non_null=0 status_HOLD=13","c9e7526d790e1fb7f5522a113edf41f5913207c15a68e12468fd9eba157349d1","2026-08-27","C2准入2/8 HOLD与13/13 null基线如实冻结；后续RC-2/RC-3经Owner指令A1放行","不证明C2准入曾8/8 PASS；终局V9F被拒使该准入无正向结果","无(流程被Owner指令替代且结果为负)","Owner","yes","no","中","历史HOLD；不得引用为准入通过","-"
"mech","CHECKPOINT_C_TERMINAL_RELEASE","PLANNED","reached=false; candidate_generated=false; release_credit=false everywhere","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/terminal_decision_pack/TERMINAL_DECISION_PACK_GATE_V1.json","checkpoint_state.C_TERMINAL_RELEASE","0c9dc0353630a402745b3ce5235dc75a2fc51a65b189e2580a7fa5484a5f3325","2026-08-27","终局Release从未到达、候选从未生成","-","全部上游阻断","-","-","-","高","不可声明任何Release","-"
"mech","ACCEPTED_B601_URDF","VERIFIED","CURRENT_HARDWARE_TRUTH UNCHANGED; modification FORBIDDEN; cad_mass_or_geometry_override_of_accepted_urdf FORBIDDEN","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/05_ACCEPTED_B601_URDF_REF.yaml","accepted_urdf (sha256 1BC2B748..., bytes 11321); e_hw_joint_limits_rad","6912f7d547b8cbbc98519a6702415ca9ea0baf25691faad4172326954b3e65d9","2026-08-27","accepted B601 URDF哈希与E_HW关节限位为硬件真值且禁改；CAD自动质量/几何覆盖被明文禁止","不含线束与整星集成态；非as-built计量","无","-","yes","no","高","硬件真值(仿真语义内)","-"
"mech","UNIFIED_R2_URDF_EMISSION","LIMITED","SOURCE_ONLY_BUILDER_EMISSION; all_checks_pass=true (links 19/joints 18/physical 16; total_mass_exact; e_hw limits unchanged)","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/unified_r2_digital_prototype_prebind/generated_v2/UNIFIED_R2_URDF_EXECUTION_RECEIPT_V2.json","emission_class; checks; all_checks_pass","957ca67d7bcc2cb591df2442f24532ca3dae24f358fc69bf390ac1a20f6f021e","2026-08-27","Unified R2 C01候选URDF经设计内source-only路径确定性发射、7项检查全过","非gen_urdf权威执行(TMC-F01)；PENDING_OWNER_REVIEW；Route-C不在此候选内","Owner审签TMC-F01处置","Owner","yes","no","高","source-only候选，非授权执行产物","Owner审签"
"mech","TMC_F01_GEN_URDF_DEFECT","VERIFIED","gen_urdf_attempts_under_valid_authorization=8; all DENIED_BY_FAIL_CLOSED_FINAL_CHECK; documented defect TMC-F01 (marshal runtime-code fingerprint unstable on CPython 3.13.9/3.14.4)","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/unified_r2_digital_prototype_prebind/generated_v2/UNIFIED_R2_URDF_EXECUTION_RECEIPT_V2.json","authority_execution_history; documented_defect","957ca67d7bcc2cb591df2442f24532ca3dae24f358fc69bf390ac1a20f6f021e","2026-08-27","gen_urdf授权执行8次均被fail-closed终检拒绝且完整披露；URDF XML数据输出确定不受影响","不证明marshal指纹问题已修复；不证明权威执行链可用","CPython运行时码指纹不稳","工具链","yes","no","中","缺陷已登记待裁(disposition documented)","Owner审签处置"
"mech","SYSTEM_TOTAL_MASS_31.022864807342987KG","VERIFIED","total mass exact from accepted URDF inertials; no CAD auto-mass override","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/20_RED_TEAM.json","findings[RT-04].evidence total=31.022864807342987; 另见 receipt checks.total_mass_exact=true 与 addendum configuration_truth.runtime_c01_total_mass_kg","f3981655c383ebdc22aec3b936c28b86d41647363a50361a4bb31d14dfe85e2f","2026-08-27","服务系统C01总质量31.022864807342987 kg精确出自accepted URDF惯性账本，未被CAD自动质量覆盖","非as-built；C02-C09九构型运行未执行；Route-C增量未绑定","as-built计量 + 九构型运行","外部计量+内部运行","partially","yes","高","设计/仿真精确值(URDF惯性账本)","as-built计量后建立相关"
"mech","T4_DESIGN_CONTACT_MODEL_V1","PROVISIONAL","PASS_BOUNDED_PROVISIONAL_STRUCTURE; as_built_contact_model=null MEASUREMENT_PENDING","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/DESIGN_CONTACT_MODEL_GATE_V1.json","checks (as_built_all_null_measurement_pending=true; zero_fill_absent=true); verdict","20f3aa89a07d4de42004eda6730104332b0a83497b1674e4c19bfc34620666cf","2026-08-27","T4设计接触合同结构有界临时PASS，as-built全null未零填","非实测接触模型；不授权真实抓取接触结论","CT01-CT05硬件接触标定+夹爪闭合时间+F/T","外部硬件","no","yes","中","BOUNDED_PROVISIONAL","硬件标定后升级"
"mech","COLLISION_ASSETS","LIMITED","broadphase CURRENT; narrow_phase ABSENT (required_for SIM13_CONTACT_GRASP_GATE_V2 NC19)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/14_COLLISION_ASSET_MANIFEST.json","narrow_phase.status=ABSENT","62461801e1908f7eb6e4e3b800fef8106b231d78220e30f84bd8ca05bbdbc02f","2026-08-27","宽相碰撞审计在案现行","窄相缺失，接触抓取Gate缺输入；ODR-60线仅base_link V2代理为运行窄相资产","窄相资产构建","内部","yes","no","中","宽相only","构建窄相资产并挂NC19"
"mech","M7_GATE_A_SHAPE","SUPERSEDED","5 PASS + 12 PASS_WITH_DECLARED_OPEN_ITEM + 1 HOLD; terminal_release_condition.all_met=false","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/12_release/MECHANICAL_ENGINEERING_RELEASE_GATE_V1.json","totals; overall_gate_a_shape; terminal_release_condition.all_met","2d9c8580701bd087a2db52f57ae9ed23a919debc7476727467214411f952859e","2026-08-27","M7时代Gate A形态(5/12/1)与当时未放行事实","现行权威已移至R2 00_RELEASE_GATE(TMG-4 HOLD/TMG-6 FAIL)；不得用M7形状宣称终局放行","-","-","-","-","中","lineage only","-"
"mech","M7_TERMINAL_DECISION_PACK","VERIFIED","DECISION_PACK_COMPLETE__ODR_GPT_07_AND_08_PENDING__MISSION_HARNESS_FAIL__FROZEN_ROUTE_B_ODR_GPT_04_BRANCH_FALSIFIED__ROUTE_C_13_OF_13_HOLD__NO_EXECUTION_OR_RELEASE_AUTHORITY; integrity 13/13","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/terminal_decision_pack/TERMINAL_DECISION_PACK_GATE_V1.json","technical_verdict; integrity_summary passed 13/13","0c9dc0353630a402745b3ce5235dc75a2fc51a65b189e2580a7fa5484a5f3325","2026-08-27","M7终局决策包完整性13/13，含Checkpoint-A/B与Route-B证伪的冻结登记","不授予执行/发布；其Route-C 13/13 HOLD快照已被2026-08-25/26工作推进","-","-","-","-","低(历史节点)","-","-"
"mech","GRIPPER_DONOR_STATIC_INTERFERENCE_81_ROWS","VERIFIED","CLASS_1 DONOR_STATIC_INHERITED_INTERFERENCE pre_count=81 post_count=81 ACCEPTED_EXCEPTION_OPTION_A_HISTORICAL_ONLY","20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/INTERFERENCE_CLASSIFICATION.csv","row CLASS_1; 另见 CDR CI-021 (81 inherited donor static interference rows, SIGNED_EXCEPTION_SCOPE_ONLY)","1f343b02f4b3ee3b3e4c43366294c953c97b2f0d9339098386c09d5d9808accd","2026-08-27","81行donor静态干涉作为签署Option A例外单独成类保留","未被洗入composite zero；不证明系统级零干涉；composite验证仍HOLD_FOR_COMPOSITE","composite级验证","内部","yes","no","中","签署例外范围only","保持分项登记，禁止合并计数"
"mech","GRIPPER_POSE_INDUCED_RAIL_PALM_36_ROWS","VERIFIED","CLASS_2 B601_GRIPPER_PALM_RAIL_SLOT_GEOMETRY_HOLD pre_count=36 post_count=0 PASS (neutral R1 only); native V5 remains 36 rows, reintegration HOLD","20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/04_validation/GRIPPER_R1_GEOMETRY_VALIDATION.json","original_v5_interference_evidence.pose_induced_rows=36 (pose_tallies OPEN 24 rows/1266.93 mm3, PREGRASP 12 rows/779.63 mm3); open_holds[0]=NATIVE_V5_PALM_R1_REINTEGRATION_AND_36_ROW_NATIVE_REMEASUREMENT","7bc0df784b36159624a8a89b67207c54c5c9c780b103cb38658de2d6ba845f47","2026-08-27","36行pose-induced导轨-掌部干涉在中性几何R1修正后全行程零正向重叠；与81行donor静态账独立未合并","原生V5重集成与36行原生复测未闭合；不覆盖外部目标接触","SolidWorks原生重集成+原生复测","外部工具链","no","yes","中","中性几何修正PASS only","原生重集成后复测36行"
"mech","ODR42_ROUTE_C_APPROVAL","VERIFIED","APPROVE_BOUNDED_DETAILED_DESIGN (2026-08-25); full-range DEFERRED_HOLD; entry_criteria 2项false (named owners/config control)","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/08_route_c/ROUTE_C_OWNER_DECISION_RECORD_ODR42_V1.json","owner_decision; scope_approved; entry_criteria_status","d5e33b99532b9bc28150062250a64ea2b675fa13fb58646fd6c02a55629c64f7","2026-08-27","Owner批准任务优先有界Route-C详细设计；禁止改accepted URDF/Solar R2/继承Route-B","不构成Release；不覆盖出口判据(8段发布/10关键态SAFE等未变)","named mechanical/electrical owners与配置控制未指派","Owner","no","yes","中","有界设计授权","-"
"mech","ODR58_BOUNDED_LOOP_CONSUMED","VERIFIED","primary 1/1 REJECTED + repair 1/1 REJECTED + fallback 1/1 REJECTED_ON_CURRENT_M01_PATH; remaining_geometry_candidates=0; TERMINATED","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_TERMINAL_RULING.json","bounded_design_loop_accounting","09611ddb8adc96d82c7446b5edd7877c075dccebe9166550014282ddd25054d5","2026-08-27","ODR-58有界几何循环额度全部用尽并终止","禁止V10/V11几何/航点循环；不证明所有架构不可能","-","Owner","-","-","中","终止事实","-"
"mech","ODR59_TMG2_REOPEN_RULE","PENDING_REVIEW","owner_rule_present=false; legal_current_state=TMG2_NOT_EVALUATED__NINE_CONFIGURATION_BINDING_GATE_FAIL__OWNER_RULE_REQUIRED","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR-59_DECISION_REQUEST.json","authority; owner_decisions_required (8项); legal_current_state","fe5274c5e588e2bc4e9c32bcc87feb2e19ce85c876049200305d7c0fc02cc4ef","2026-08-27","TMG-2重开所需数值符合性规则缺失已登记；V9F +3.040266861665941 kg回灌诊断>1σ","无Owner规则不得重开TMG-2；标准不确定度非验收限","Owner定义数值规则/覆盖因子/风险策略","Owner","no","yes","低","无(请求级)","Owner裁决ODR-59"
"mech","ODR60_OPTION_A_SELECTION","PENDING_REVIEW","ODR60_OPTION_A_SELECTED__LOW_MEMORY_OVERRIDE_EXPLICITLY_NOT_AUTHORIZED__PRESEARCH_GATES_STILL_FAIL_CLOSED","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/OWNER_SELECTION_RECORD_V1.json","selection.selected_option=A; machine_authority_evidence (EXPLICIT_EXECUTION_PROMPT_BLOCK_FIRST_LINE, line 706); execution_effect 全false","a88e2301b36d330d9b15afc73c03d19838e05cd20bbc47406c39b1bf465ff2bf","2026-08-27","Owner已选Option A(固定端点M01六自由度路径搜索)；选择本身不授权pair/edge/path/内存","不授权几何查询/对评估/边认证/路径搜索；低内存override明确未授权","12项预搜索绑定+运行时内存准入","内部","yes","no","高(决定线束主线后续走向)","分支选择已记录(执行权限仍fail-closed)","完成ODR60 Option A预搜索绑定清单"
"mech","ODR60_EXECUTION_CLOSURE_STATIC","LIMITED","static bindings closed (execution mount 12-decimal spelling + 10-row collision frame ledger); 8 blockers open; all execution authority false","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/results/ODR60_OPTION_A_EXECUTION_CLOSURE_GATE_V1.json","actual_closures; blockers (8项); authority全false; execution_record全0/false","869a248050fd39347d5d502f6174e284943901ba9f3c40a2d4337b4b6ff5a01a","2026-08-27","静态绑定闭合(挂载拼写+10行帧台账)；几何加载/查询/对评估/路径搜索均未执行","不得推断任何系统碰撞或路径结论；11166 clearance行/150运动证书/11166对oracle全为0","11166条clearance策略行等8项","内部","yes","no","中","静态绑定only","继续闭合8项blocker"
"mech","E_HRN_RATED_ENVELOPE","HOLD","0/75 SAFE (75 UNSAFE, 0 UNKNOWN); conservative_box EMPTY_NO_OBSERVED_SAFE_SAMPLE; release_status NOT_RELEASED; probe states_safe=0 states_unsafe=11","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/03_envelope/B601_HARNESS_RATED_ENVELOPE_V1.yaml","E_HRN.sample_counts; mandatory_key_state_probe; runtime_integrity 36/36 PASS","a63a93de5b6b3bee37819379757abe5b9f7fc457641f852e06676b686bc416c6","2026-08-27","固定外置线束R2_HRN_05在75个已评样本中无SAFE、11个强制探针态全UNSAFE的硬负结果(运行时完整性36/36)","不证明所有线束架构不可能；三个分母(75 map/11 probe/10 mandatory)不得混用","架构级方案(Route-B已拒；Route-C终局被拒)","Owner+内部设计","partially","no","高","硬负结果如实保留","由ODR-60 Option A线处理"
"mech","HARNESS_MISSION_COVERAGE_M7","HOLD","FAIL_AT_MANDATORY_KEY_STATES; mission_coverage FAIL; 10/10 mandatory states UNSAFE; 0/8 trajectory segments released; external gates UNKNOWN fail-closed","20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/04_mission/B601_HARNESS_MISSION_COVERAGE_GATE.json","harness_gate; key_state_checks[10].pass全false; derivation.mission_pass_rule","f3b444222e87509b66f712e623a4903748c7309c6396708ec02a0c1a54cdaa5c","2026-08-27","Route-B时代任务覆盖Gate：强制关键态全UNSAFE、轨迹权威0/8、外部任务门UNKNOWN不消费","不证明Route-C任务态；UNKNOWN永不ALLOW","任务轨迹权威MISSING","Owner+内部","partially","no","高","FAIL如实登记","ODR-60 Option A路径搜索后重发"
"mech","SIM13_BACKEND_SUBSCOPE_20_OF_20","LIMITED","SIM13_POST_TERMINAL_BACKEND_SUBSCOPE_20_OF_20_PASS__FULL_TMG6_NOT_REISSUED__ABORT_ONLY__NO_RELEASE_CREDIT","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/sim13_post_terminal_handoff_addendum_v1/SIM13_POST_TERMINAL_HANDOFF_ADDENDUM_GATE_V1.json","verdict; backend_subscope (work_orders 5/5, negative_control_registry 20/20_PASS, 61 pytest); lineage.full_tmg6_reissue_executed=false; current_authority全false","144e09124ce293e8a6598346331df21886861d1a74b770cb9ccf251644ba6e5c","2026-08-27","五个Sim13后端工单5/5闭合、负控注册表20/20 PASS(追加-only证据)，历史15/20未被改写","不授权非ABORT抓取动力学/训练/Release；完整TMG-6未重签；12-gate权威仍false","G12+Owner接受+当前系统绑定Gate","内部","yes","no","中","子域20/20 ABORT_ONLY","TMG-6重签(待G12)"
"mech","OPEN_QUALIFICATION_HOLDS_REGISTER","VERIFIED","HOLD-01..16 registered (EXTERNAL x13, DEFERRED_HOLD x1, PRESERVED_HARD_NEGATIVE x1, INTERNAL_DESIGN_OPEN x1, INTERNAL_SOFTWARE_OPEN x1)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/19_OPEN_QUALIFICATION_HOLDS.csv","rows HOLD-01..HOLD-16","29ee63d5e723db33ecb61f2d1cebdcbfa06966328a6f4843aed4eacd1285132c","2026-08-27","16项开放资格/内部阻断全部登记并指明trigger/owner类","不关闭其中任何一项","各项trigger","混合","partially","yes","中","登记表","按trigger逐项闭合"
"route_c","P01 D_max_geometry_mm","PROVISIONAL","value 12.0 mm; DESIGN_CANDIDATE; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P01]; gate per_quantity_check P01 value_present=true","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","导向通道净截面12x12 mm容纳束径上限有设计候选值","非实测安装OD(安装OD估计9.0[8,10] PROVISIONAL_DERIVED LOW)","供应商确认","供应商","no","yes","低","DESIGN_CANDIDATE","C6供应商确认"
"route_c","P02 R_path_min_mm","PROVISIONAL","value 50.0 mm; DESIGN_CANDIDATE; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P02]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","路径最小弯曲半径50 mm有供应商目录下界支撑(Gore 45/Axon 25静态/5xd)","非供应商动态评级","弯折等级供应商确认","供应商","no","yes","低","DESIGN_CANDIDATE","供应商RFI闭环"
"route_c","P03 deltaL_mm","PROVISIONAL","value 543.946 mm (40.78%); PROVISIONAL_DERIVED; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P03]; take_up_budget_mm margin_total_mm=543.946","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","CAD精确收放裕度+543.946 mm(容量1877.766-需求1333.82)","热胀未计入(C4/C5声明项)","热膨胀贡献","内部分析","yes","no","低","PROVISIONAL_DERIVED","C4/C5热分析"
"route_c","P04 carrier_travel_mm","PROVISIONAL","value 110.0 mm; DESIGN_CANDIDATE; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P04]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","J3滑车行程110 mm带硬限位±55有推导与igus E2.10选型","TVAC适用性未建立(C6)","空间环境适用性","供应商","no","yes","低","DESIGN_CANDIDATE","C6确认"
"route_c","P05 manufacturing_coordinates_mm","PROVISIONAL","station table HN-00..HN-04 defined on NEW derived brackets; DESIGN_CANDIDATE; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P05].station_table","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","五个Route-C接口站坐标在新派生支架上受控定义(不改B601 donor壳体)","安装公差±0.5 mm为设计分配非实测","实物测量","外部计量","no","yes","低","DESIGN_CANDIDATE","实物计量"
"route_c","P06 minimum_dynamic_bend_radius_mm","PROVISIONAL","value 50.0 mm; DESIGN_CANDIDATE; confidence LOW (dynamic-class evidence gap declared)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P06]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","动态弯折下限50 mm为保守设计分配(双依据:目录45 mm与5xd)","无确切构造的动态级弯折评级；量化动态弯折寿命未发布","供应商动态弯折试验","供应商","no","yes","低","DESIGN_CANDIDATE LOW","供应商试验"
"route_c","P07 max_axial_extension_mm","PROVISIONAL","value 1333.8 mm; PROVISIONAL_DERIVED; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P07]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","全关节域轴向补偿需求1333.8 mm由URDF限位几何推导","热膨胀未计入","热膨胀","内部分析","yes","no","低","PROVISIONAL_DERIVED","C4/C5"
